2022/138,"Subministrament, en règim d'arrendament, d'un espectròmetre de masses de plasma acoblat inductivament (ICP-MS) de segona mà, amb ubicació a la Unitat d'Anàlisi de Metalls del Centres Científics i Tecnològics de la Universitat de Barcelona (CCiTUB), d'acord amb els requeriments mínims que es descriuen en el plec de prescripcions tècniques.
Inclou la gestió del renting i el manteniment integral de l'equipament incloent revisió anual, i la cobertura total en averies (ma d'obra, desplaçament i peces).",;Suministros;,Adjudicada,"110,736.00",10/10/2022,Universitat de Barcelona,19-11-2022
2022F040000011,"Subministrament per a la renovació i/o actualització continuada del programari i llicències, per un període de dos anys prorrogable any a any amb un màxim de quatre anys i pagament anual, per a l'Ajuntament de Salt.",;Suministros;,Resuelta,"12,653.48",17/10/2022,Ajuntament de Salt,19-11-2022
EJIE-095-2022,Suministro de Licencias SDDC para plataforma de aplicaciones modernas de Batera,;Suministros;,Evaluación,"306,346.41",02/11/2022,"Director General, Presidente, Vicepresidente del Consejo de Administración o Consejo de Administraci",19-11-2022
EJIE-093-2022,Suministro renovación hardware routers agregación WAN para el entorno de Convergencia de EJIE.,;Suministros;,Evaluación,"430,000.00",31/10/2022,"Director General, Presidente, Vicepresidente del Consejo de Administración o Consejo de Administraci",19-11-2022
EJIE-086-2022,Servicios de soporte y mantenimiento de CPD y suministros de cableado para CPD.,;Servicios;,Evaluación,"672,000.00",17/10/2022,"Director General, Presidente, Vicepresidente del Consejo de Administración o Consejo de Administraci",19-11-2022
PcPG/2022/804549,SÍ-SER1-22-037.   Él suministro sucesivo de folitropina alfa,;Suministros;,Resuelta,"524,160.00",13/06/2022,Consellería de Sanidade  - SERGAS,19-11-2022
P.A. 49/2022,"Suministro de carne de aves, huevos y ovoproductos para las dos cocinas del Hospital del Universitario La Paz",;Suministros;,Evaluación,"393,107.50",,Hospital Universitario La Paz,19-11-2022
PNSP 2022-3-7,"Suministro de Medicamentos Exclusivos Gilead Sciences, S.L, para el Hospital Universitario de Getafe.",;Suministros;,Adjudicada,"1,172,697.70",,Hospital Universitario de Getafe,19-11-2022
49/2022,Contractació del subministrament amb modalitat de rènting d'una màquina expenedora automàtica d'equips de protecció individual (EPI'S) per a les instal·lacions de SIRUSA.,;Suministros;,Resuelta,"8,000.00",22/09/2022,"Servei d'Incineració de Residus Urbans, SA",19-11-2022
TNC-2022-20078,"Contractació de l'espectacle ""Triptych""",;Servicios;,Resuelta,"163,024.00",14/10/2022,"Teatre Nacional de Catalunya, SA (TNC)",19-11-2022
PTOP-2023-11,"L'objecte del contracte és l'assessorament jurídic en la tramitació del PDU de revisió dels  sòls no sostenibles de Malgrat de Mar a Alcanar, que en tot cas inclourà:

-	Confecció d'un marc jurídic general per a la resposta a les al·legacions i als informes rebuts durant la tramitació.
-	El resum i la resposta de les al·legacions rebudes en la fase d'informació pública;
-	El resum i la resposta dels escrits rebuts en fase d'audiència als Ajuntaments;
-	El resum i resposta dels informes rebuts en la tramitació; i
-	L'assessorament en la redacció de la normativa urbanística i d'integració paisatgística si s'ha de canviar a la llum de les al·legacions i/o informes rebuts en la tramitació.",;Servicios;,Resuelta,"32,000.00",21/09/2022,Departament de Territori,19-11-2022
4717,"Servicio gestionado de prevención, detección, triaje, orquestación y respuesta ante incidentes de seguridad",;Servicios;,Resuelta,"1,080,000.00",11/04/2022,Director-Gerente,19-11-2022
21/2022/ID_KN,Reparación de patologías y consolidación estructural del pórtico de Santa María de Uribarri de Durango,;Obras;,Evaluación,"530,047.30",27/09/2022,Alcaldía,19-11-2022
EXP.06 2022PT2,"El objeto del contrato lo constituye el suministro a demanda de ordenadores portátiles para BASQUE CENTER FOR MACROMOLECULAR DESIGN AND ENGINEERING, POLYMAT FUNDAZIOA, según lo previsto en la presente Carátula, en el Pliego de Cláusulas Administrativas Particulares y en el Pliego de Prescripciones Técnicas",;Suministros;,Evaluación,"35,997.50",10/10/2022,Gerente,19-11-2022
PcPG/2022/805534,"Fabricación e instalación del mobiliario y soportes expositivos de la exposición Picasso, blanco en el recuerdo azul. A Coruña 2023 que tendrá lugar en el Museo de Bellas Artes de A Coruña",;Suministros;,Adjudicada,"72,549.22",13/10/2022,"Consellería de Cultura, Educación, Formación Profesional e Universidades",19-11-2022
PNSP 2022-3-10,Suministro de Medicamentos Exclusivos Roche Farma S.A. para el Hospital Universitario de Getafe.,;Suministros;,Adjudicada,"1,522,513.41",,Hospital Universitario de Getafe,19-11-2022
CONTR 2022 0000267832,obras de instalación de centro de transformación y acometida para cprl,;Obras;,Resuelta,"68,571.53",09/06/2022,"Delegación Territorial de Empleo, Formación, Trabajo Autónomo, Transformación Económica, Industria, Conocimiento y Universidad en Granada (En Transición)",19-11-2022
2022070CO220,Asistencia técnica para la redacción del documento de revisión del Plan Territorial Parcial del Área Funcional de Beasain-Zumarraga (Goierri).,;Servicios;,Evaluación,"330,578.51",25/10/2022,Consejo de Gobierno Foral,19-11-2022
2022069CO220,Asistencia técnica para la redacción del documento de revisión del Plan Territorial Parcial del Área Funcional de Zarautz-Azpeitia (Urola-Kosta).,;Servicios;,Evaluación,"330,578.51",25/10/2022,Consejo de Gobierno Foral,19-11-2022
04/2022-C,"Fotoperiodismo para actos del Departamento de Igualdad, Justicia y Políticas Sociales",;Servicios;,Evaluación,"49,233.39",28/09/2022,Dirección de Servicios,19-11-2022
2022-3075,"L'objecte d'aquest contracte és la concertació, per part de l'Ajuntament de Riudoms, d'una opeació d'endeutament a llarg termini, instrumentada mitjançant un contracte de préstec per l'import total de 870.000,00 euros, pel finançament del pla d'inversions previst en el pressupost de l'exercici 2022.",;Privado;,Resuelta,"870,000.00",20/09/2022,Ajuntament de Riudoms,19-11-2022
A/SUM-025198/2022,suministro de medicamentos genéricos,;Suministros;,Evaluación,"393,762.50",,Hospital Universitario de Móstoles,19-11-2022
ECAO 929/2022,"ECAO 929/2022 - Obres del Lot 7 descrites al  Projecte executiu de la millora de l'accessibilitat a diferents cruïlles a la ciutat de Terrassa i a l'Annex d'actualització de preus, i del Lot 4 descrites a la Memòria valorada de la millora en jardineria i propostes SUDS a diferents cruïlles a la ciutat de Terrassa, amb criteris de contractació pública ecològica, dins el marc de la iniciativa ""NEXT GENERATION EU""",;Obras;,Resuelta,"240,587.16",09/05/2022,Ajuntament de Terrassa,19-11-2022
ECAO 933/2022,"ECAO 933/2022 - Obres definides en el ""Projecte executiu de transformació en àrea de vianants del passeig del Comte d'Ègara"" i obres de la porta 5 contingudes al ""Projecte executiu de nous accessos a les àrees de vianants de Terrassa"", amb criteris de contractació pública ecològica, dins el marc de la iniciativa ""NEXT GENERATION EU""",;Obras;,Resuelta,"452,278.06",09/05/2022,Ajuntament de Terrassa,19-11-2022
2593/2021,"Contracte de servei de desratització, desinfecció de pipicans i sorrals, desinsectació i control de cotorres del municipi de les Franqueses del Vallès",;Servicios;,Resuelta,"13,223.14",06/04/2022,Ajuntament de les Franqueses del Vallès,19-11-2022
CSI2022105S,Renovació del manteniment de la solució Trazins per al Consorci Sanitari Integral,;Servicios;,Adjudicada,"5,890.00",22/09/2022,Consorci Sanitari Integral,19-11-2022
PNSP 2022-3-3,"Suministro de Medicamentos Exclusivos Laboratorios Biogen Spain , S.L. para el Hospital Universitario de Getafe.",;Suministros;,Adjudicada,"1,055,086.02",,Hospital Universitario de Getafe,19-11-2022
APROVECHAMIENTOS DEM-2022-23,aprovechamientos forestales en pie 2022 en montes de dominio publico en la provincia de jaén (contr-2022-770015),;Patrimonial;,Evaluación,"150,194.05",04/10/2022,Delegación Territorial de Desarrollo Sostenible en Jaén,19-11-2022
001_22002387,"Subministrament de taules, armaris i complements per la Gerència de Seguretat i Prevenció, d'acord amb les previsions del plec de prescripcions tècniques i amb mesures de contractació pública sostenible, desglossat en 3 lots.",;Suministros;,Adjudicada,"5,371.23",19/09/2022,Ajuntament de Barcelona,19-11-2022
10998/2022,"Execució de les obres de construcció del nou Casal de la Dona, definides i valorades en el projecte tècnic P-6610 redactat pels STM i aprovat inicialment per la Junta de Govern Local, en sessió de 25 d'agost de 2022.",;Obras;,Adjudicada,"485,155.85",19/10/2022,Ajuntament de Salou,19-11-2022
PNSP 2022-3-1,Suministro de Medicamentos Exclusivos Laboratorios Boehringer Ingelheim España S.A. para el Hospital Universitario de Getafe.,;Suministros;,Adjudicada,"90,682.85",,Hospital Universitario de Getafe,19-11-2022
71-7-2.01-0001/2022,Contratación de prestación de servicios profesionales y asistencia técnica en materia de relaciones institucionales y comunicación (ENORREGIÓN),;Servicios;,Adjudicada,"78,600.00",17/10/2022,Fundación para la Transformación de La Rioja,19-11-2022
2022/00037607X,"Els objectius d'aquest contracte d'obres, a grans trets, i de conformitat amb allò que estableix la memòria de la documentació tècnica, són els següents:
- renovar els revestiments interiors (pintar zones comunes, reparar alicatats, substituir cel rasos, etc).
- pintar portes i baranes d'escales.
- condicionar els lavabos públics realitzant dos lavabos adaptats.
- condicionar el vestidor d'àrbitres existent i fer una unitat nova.
- substituir l'enllumenat existent amb tecnologia led en tot l'edifici.
- posar a punt el sistema de ventilació dels lavabos públics existents.
- millorar l'acabat de les grades.
- reparar i polir el parquet de la pista esportiva.
- millorar la urbanització dels accessos al carrer de Bolívia i a l'Avinguda Dr. Bassols, així com les portes existents.",;Obras;,Resuelta,"557,062.73",04/10/2022,Ajuntament de Badalona,19-11-2022
2022/20 Obres,Obres d'urbanització corresponent al tram del Carrer de Jacint Verdaguer entre el Carrer de Vic i de Federico Garcia Lorca de Montmeló,;Obras;,Resuelta,"158,729.10",05/10/2022,Ajuntament de Montmeló,19-11-2022
899/2022,"És objecte del present contracte el subministrament d'ornamentació lluminosa per Nadal dels anys 2022 a 2026, en règim de lloguer sense opció de compra, per diversos espais i equipaments públics,  inclosos tots els elements lluminosos, materials, trasllat d'aquests a La Pobla de Mafumet i la instal·lació en els termes i requisits continguts a la ""Memòria tècnica d'ornamentació lluminosa nadalenca pel període 2022-2026"".",;Suministros;,Resuelta,"1,411,522.05",11/08/2022,Ajuntament de la Pobla de Mafumet,19-11-2022
2022/IKIE/0004,"Contratacion DEL SERVICIO DE DESLINDE de suelo rural en los poligonos 4, 7 y 8 en el municipio DE ATAUN",;Servicios;,Evaluación,"59,619.85",29/09/2022,Alcalde,19-11-2022
CONTR/2022/000000166,Subministrament de llits articulats,;Suministros;,Evaluación,"913,775.00",,Institut d'Assistència Sanitària (IAS),19-11-2022
CCSL 2022-09-27,Obres de reforma per l'adequació dels espais d'hospitalitat del Pisos Box 37-26 i 16-7 del Circuit de Barcelona-Catalunya,;Obras;,Evaluación,"930,426.42",,"Circuits de Catalunya, SL",19-11-2022
OTU/2022/130,"L'objecte del contracte són les obres d'execució d'una rampa, per tal de convertir el recorregut de les escales de connexió entre la Plaça de Sanahuja i els carrers de Lluc i Poblet, en un recorregut accessible.",;Obras;,Resuelta,"109,371.99",09/06/2022,Ajuntament de Sabadell,19-11-2022
927/2022,"El present contracte té per objecte la contractació del subministrament d'elements decoratius i ornamentació lluminosa de Nadal dels anys 2022 a 2026, en règim de lloguer sense opció de compra, per diversos espais i equipaments públics, inclosos tots els elements lluminosos, materials i trasllat d'aquests a l'Ajuntament de Constantí.",;Suministros;,Resuelta,"38,000.00",30/09/2022,Ajuntament de Constantí,19-11-2022
2022-531,Contracte de serveis promogut per l'Ajuntament en relació a la direcció facultativa de les obres ordinàries per la reforma parcial de l'antiga fàbrica per a ús de sala d'actes-sala d'usos múltiples a Fonollosa,;Servicios;,Adjudicada,"22,449.70",21/09/2022,Ajuntament de Fonollosa,19-11-2022
000047/2022-CONT,Servicio  de control y vigilancia de la red municipal de abastecimiento de agua potable. (UCV),;Servicios;,Adjudicada,"12,000.00",19/09/2022,Alcalde,19-11-2022
AG-2022-1120,Subministrament d'un sistema de cromatografia líquida amb detector de masses triple quadrupol i trampa de ions per al Laboratori Agroalimentari.,;Suministros;,Resuelta,"419,994.05",22/09/2022,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",19-11-2022
SEM-2022-525,Licitació Serv. Atenc. i Gest. Demanda Centre Coordinador,;Servicios;,Evaluación,"48,875,792.92",,Sistema d'Emergències Mèdiques SA (SEMSA),19-11-2022
901528/22,"Servei de legalització de la instal·lació de baixa tensió del prototip del projecte Life Infusion, ubicat a la planta de tractament de residus Ecoparc de Montcada i Reixac, també anomenada Ecoparc 2 (LIFE19 ENV/ES/000283)",;Servicios;,Adjudicada,"3,500.00",06/10/2022,Àrea Metropolitana de Barcelona,19-11-2022
14958595,"Dirección de las obras del Proyecto MetroCHARGE. Red de cargadores ultrarrápidos autosuficiente energéticamente, con suministro de energía recuperada del frenado del Metro, generación solar fotovoltaica y acumulación de energía",;Servicios;,Resuelta,"202,511.58",29/06/2022,"Ferrocarril Metropolità de Barcelona, SA",19-11-2022
14908256,Servei d'auscultació de carril mitjançant corrents induïdes i ultrasons,;Servicios;,Resuelta,"500,000.00",01/04/2022,"Ferrocarril Metropolità de Barcelona, SA",19-11-2022
022SV/2022,"Redacción del Proyecto Básico, de Ejecución y la Dirección Facultativa para la construcción de aproximadamente 67 viviendas de protección oficial en la parcela RZ-11, perteneciente al área integrada-1, Unidad de Ejecución-1 según el Plan Especial de Ordenación Urbana de Zorrotzaurre, en Bilbao (Bizkaia) acorde a metodología de trabajo BIM, teniendo en cuenta principios de edificación ambientalmente sostenible",;Servicios;,Evaluación,"626,000.00",17/10/2022,Dirección de Servicios,19-11-2022
